user_id,date,last_touch_marketing_channel
4577-4162-COIG,11/30/17,Email
4735-3570-WDZJ,12/5/17,Direct Load
4801-3774-MCQW,11/13/17,Organic Search
4870-4194-ZPOJ,12/3/17,Direct Load
5018-3382-SIYQ,12/24/17,Organic Search
5033-4600-UVAK,11/14/17,Organic Search
5101-1864-SGGQ,11/30/17,Direct Load
5110-5360-VXAL,12/4/17,Organic Search
5196-5959-GSEW,12/17/17,Organic Search
5324-2290-KHXU,11/21/17,Email
5333-0650-WZYA,12/14/17,Organic Search
5410-4684-FKJP,10/27/17,Direct Load
5459-5178-ZKIL,12/6/17,Direct Load
5472-5946-HZOC,12/11/17,Direct Load
5480-3187-HPJQ,12/27/17,Paid Social
5578-3758-CLZF,10/24/17,Direct Load
5658-8335-IUVJ,10/15/17,Organic Search
5725-6843-DFHR,11/4/17,Organic Search
5728-6701-VHUX,12/6/17,Organic Search
5881-0251-NXJK,10/28/17,Organic Search
5889-0071-VRTW,11/7/17,Direct Load
5913-9322-RWEN,12/15/17,Email
5956-8827-BALJ,11/6/17,Organic Search
6011-2117-OMSI,12/2/17,Direct Load
6187-5061-CTAD,11/13/17,Organic Search
6226-2191-HLIP,11/8/17,Organic Search
6290-7373-YRUT,11/18/17,Direct Load
6523-9545-FYTS,12/28/17,Direct Load
6537-4308-BOZB,12/11/17,Email
6741-8857-VLGS,12/14/17,Direct Load
6801-6873-XOKC,12/16/17,Push
7016-1652-XKOE,11/2/17,Direct Load
7148-5881-XFSM,11/21/17,Organic Search
7247-2727-JLNF,12/19/17,Email
7260-0749-EQZQ,12/3/17,Organic Search
7305-8352-QQOB,12/29/17,Push
7431-3133-LXRS,11/24/17,Organic Search
7484-0341-SGKG,12/4/17,Direct Load
7847-4816-ZOIM,12/1/17,Organic Search
7850-8119-VWPN,12/25/17,Direct Load
7868-5765-OJAN,12/4/17,Email
7904-3028-DJZZ,11/3/17,Direct Load
8024-5035-SDNF,12/23/17,Direct Load
8050-9825-NPYX,12/18/17,Organic Search
8169-2453-IKHR,11/22/17,Email
8191-4583-LWNO,11/18/17,Organic Search
8262-0992-DZLI,10/28/17,Direct Load
8264-0939-LIQN,10/16/17,Direct Load
8267-6847-WTMT,11/22/17,Paid Social
8273-9470-SCPJ,11/20/17,Paid Social
8404-3161-XOIT,11/24/17,Push
8421-9651-MJWH,12/18/17,Paid Social
8516-0791-PNGQ,12/25/17,Email
8522-4170-ZPXH,10/31/17,Organic Search
8555-2917-LPOB,11/6/17,Organic Search
8558-8514-BVUN,10/11/17,Organic Search
8568-5262-IKGC,10/27/17,Push
8620-1131-RNBZ,11/4/17,Direct Load
8716-5829-FEFI,12/1/17,Push
8744-0590-CBYV,12/4/17,Direct Load
8880-2476-ALLM,12/12/17,Organic Search
8907-9412-XMIE,12/17/17,Organic Search
9010-7943-OFTG,12/2/17,Direct Load
9095-1347-AFFB,10/23/17,Paid Social
9135-4966-LDVL,11/28/17,Organic Search
9176-2006-UFGL,12/14/17,Email
9279-0029-UFIZ,11/18/17,Direct Load
9368-0725-ZOYK,12/17/17,Direct Load
9422-0570-STDR,11/26/17,Organic Search
9554-7368-XUCH,11/2/17,Direct Load
9640-6840-FKPJ,10/24/17,Direct Load
9779-1614-FHVZ,10/30/17,Email
9971-2423-TQSB,12/18/17,Email
0060-1085-GFUW,12/14/17,Email
0078-7483-RMBX,11/10/17,Organic Search
0272-9167-YKUI,11/14/17,Direct Load
0438-5027-SBGR,11/23/17,Organic Search
0520-8755-GJSP,10/23/17,Direct Load
0592-1602-PQHK,12/23/17,Email
0662-2526-KMID,12/6/17,Paid Social
0943-6566-YPIK,12/18/17,Direct Load
0949-1230-OYBO,10/18/17,Direct Load
0972-9313-LZEO,11/30/17,Organic Search
1029-2792-UODD,11/12/17,Organic Search
1189-1255-GLHT,11/20/17,Direct Load
1227-6313-ZBJX,11/8/17,Organic Search
1272-1023-PHNU,10/27/17,Email
1341-9476-PBNO,12/11/17,Direct Load
1455-9541-GDVH,10/28/17,Push
1568-8648-DOHV,11/13/17,Direct Load
1575-4675-OEDD,12/12/17,Organic Search
1722-3255-EOFW,11/27/17,Email
1824-3812-AFPQ,12/22/17,Organic Search
1864-2643-EXXG,11/19/17,Email
1935-7909-EXTG,10/23/17,Email
2017-7020-ZPVW,10/22/17,Paid Social
2041-7424-MZUY,10/26/17,Organic Search
2062-5580-YNCF,11/15/17,Email
2079-7894-SDNI,11/13/17,Organic Search
2152-1779-VCXP,11/11/17,Organic Search
2198-4724-EZAE,10/27/17,Organic Search
2272-1313-KANB,12/16/17,Direct Load
2635-8071-BCRL,12/6/17,Email
2648-5131-WRYV,11/14/17,Email
2678-8356-LPDX,10/26/17,Paid Social
2692-9698-ZRMF,11/16/17,Paid Social
2888-1145-POQC,11/15/17,Direct Load
2928-2123-ANMV,12/18/17,Display
3193-1116-SGZL,11/6/17,Organic Search
3218-6281-GCHS,11/12/17,Direct Load
3310-0121-ECKG,11/23/17,Paid Social
3351-4926-AZUJ,11/30/17,Organic Search
3351-6928-KTLP,10/25/17,Email
3434-2063-KJGC,11/14/17,Email
3493-0082-XFWM,10/23/17,Paid Social
3498-5273-KXIE,11/16/17,Email
3512-3093-CAKJ,12/3/17,Display
3615-9981-FGRQ,11/8/17,Direct Load
3724-6175-ISMG,12/19/17,Direct Load
3733-9871-QMRH,11/14/17,Organic Search
3760-0228-PHNY,12/7/17,Push
3775-0028-OALR,11/22/17,Organic Search
4037-6853-IWOD,10/19/17,Organic Search
4079-9567-TBBS,11/27/17,Organic Search
4126-1990-EJWM,11/19/17,Direct Load
4134-6016-KQQP,10/24/17,Paid Social
4244-0267-VDKF,12/11/17,Organic Search
4251-6669-OHEN,11/10/17,Email
4276-0009-HCNM,11/7/17,Email
4304-8833-XXPQ,12/20/17,Organic Search
4323-5708-RVBA,12/10/17,Email
4331-5257-FWWH,10/20/17,Direct Load
4418-4327-VBPN,10/30/17,Email
4539-2192-DYOG,12/16/17,Organic Search
4597-1301-VYZF,11/11/17,Organic Search
4602-3955-STQC,10/14/17,Paid Social
4690-2452-GAWD,12/2/17,Email
4740-4101-CZKY,10/31/17,Direct Load
4861-2312-BEIR,10/29/17,Paid Social
4917-3639-IWQE,11/19/17,Direct Load
4921-6904-MKZY,11/15/17,Display
4942-1851-XJYY,11/30/17,Organic Search
4957-9185-UDLH,11/8/17,Organic Search
5013-7543-WHUJ,12/2/17,Push
5053-0391-YAYK,11/16/17,Paid Social
5212-4669-EVGD,11/11/17,Display
5284-3343-WESM,10/25/17,Organic Search
5520-1401-AXWQ,11/18/17,Email
5630-8921-CSIP,12/23/17,Direct Load
5713-4816-HVGL,12/27/17,Email
5767-0055-IOBC,11/10/17,Direct Load
5783-8562-KUEJ,11/18/17,Organic Search
5897-7838-BHHQ,10/15/17,Organic Search
5900-7611-FSFU,12/12/17,Email
5971-2162-RYRQ,10/19/17,Paid Social
6105-0598-EBBS,12/16/17,Organic Search
6262-7507-ALMK,11/12/17,Organic Search
6383-4284-EAOH,12/12/17,Organic Search
6407-8744-IXFU,12/22/17,Email
6441-4973-FSFT,10/26/17,Email
6448-5779-FXVO,12/18/17,Email
6562-2206-CFKU,12/8/17,Organic Search
6936-2676-GPQY,11/24/17,Paid Social
6946-6468-ZYZJ,10/25/17,Organic Search
6994-0196-XFMW,11/25/17,Organic Search
7041-3980-GTKS,12/8/17,Organic Search
7386-7860-CFMI,11/2/17,Email
7466-1111-QAGC,10/15/17,Direct Load
7507-9964-OZWL,12/1/17,Paid Social
7511-6154-FZSB,12/9/17,Direct Load
7606-6338-YBGS,10/22/17,Push
7628-3516-SUTA,12/27/17,Direct Load
7700-0321-TKZE,11/2/17,Organic Search
7763-8758-VLCD,12/25/17,Direct Load
7833-4568-KHLY,10/15/17,Direct Load
7917-3708-JOSQ,12/5/17,Push
8053-5211-KQTD,11/22/17,Paid Social
8072-6567-LZTW,11/1/17,Paid Social
8224-9804-TTAO,11/19/17,Organic Search
8513-7011-ROXV,12/8/17,Direct Load
8540-2733-MUCC,12/3/17,Direct Load
8717-6648-RWMX,12/15/17,Push
8738-8193-GQJX,10/24/17,Direct Load
8772-4022-LKZT,11/23/17,Organic Search
8920-6687-HBKS,12/21/17,Display
8921-7850-FKDB,12/2/17,Email
8963-4350-XJKM,10/28/17,Email
8986-3787-DTJO,12/15/17,Email
9004-4464-MCAT,12/9/17,Paid Social
9028-4889-HJKT,11/20/17,Email
9093-5528-IBVX,11/4/17,Organic Search
9193-9309-XORE,11/13/17,Paid Social
9270-2323-BVPW,11/16/17,Email
9386-5439-FQZM,11/17/17,Organic Search
9388-1384-RQZW,11/17/17,Push
9394-3997-VEOC,11/2/17,Organic Search
9571-7150-VJZT,11/4/17,Email
9712-8106-JGNZ,12/13/17,Display
9728-2894-MZAL,12/11/17,Email
9731-9281-IAVO,11/19/17,Display
9753-3332-VPNR,11/25/17,Organic Search
9798-8389-XCZG,12/19/17,Organic Search
9903-1965-PPPN,12/19/17,Email
9974-5196-NBMC,12/14/17,Email
0029-8489-NVIL,10/28/17,Display
0033-1771-QDYZ,11/23/17,Direct Load
0044-5006-FBVG,12/15/17,Direct Load
0114-1429-QBIO,11/29/17,Email
0127-9057-ORMQ,11/22/17,Display
0176-8950-LQXK,11/6/17,Email
0185-5053-TESV,12/20/17,Email
0190-1509-NECK,11/13/17,Paid Social
0316-1713-XJLQ,12/19/17,Direct Load
0380-2159-WVAD,11/14/17,Email
0391-1165-ODJI,10/31/17,Display
0459-3943-ZOOI,11/1/17,Organic Search
0473-0951-XKGR,12/27/17,Display
0511-8935-VUDX,12/21/17,Email
0537-8016-FFEJ,12/16/17,Organic Search
0583-4719-ZVRD,11/16/17,Direct Load
0588-7397-VPAM,12/7/17,Organic Search
0718-3610-IHLF,10/30/17,Email
1154-6027-CCGR,12/6/17,Direct Load
1329-5928-KCNN,12/17/17,Display
1602-6985-PFAA,11/19/17,Direct Load
1650-5589-WVIN,10/25/17,Direct Load
1691-7003-ZNDY,12/16/17,Organic Search
1716-5521-MQEZ,11/6/17,Paid Social
1741-0702-PDNB,12/6/17,Push
1818-1275-ZHUE,12/22/17,Organic Search
1915-4399-SFMA,12/18/17,Paid Social
1943-7142-KSWJ,12/1/17,Direct Load
2159-4640-NWIT,11/16/17,Organic Search
2261-7674-WQNX,10/23/17,Organic Search
2320-8902-EIRG,10/28/17,Direct Load
2342-0881-ZDXU,11/1/17,Direct Load
2534-8870-QQBM,10/28/17,Direct Load
2544-9030-JFUK,11/12/17,Email
2599-3840-EHEE,12/17/17,Direct Load
2627-3446-WXZW,12/8/17,Organic Search
2707-4348-YBTJ,11/19/17,Paid Social
2749-0969-ZVEQ,11/27/17,Organic Search
2752-2310-ZNFW,12/21/17,Organic Search
2925-2739-BPWB,12/1/17,Email
3258-0879-JGKU,12/6/17,Email
3318-1568-JAGV,11/24/17,Organic Search
3339-3476-NCIB,11/13/17,Organic Search
3348-4734-AKFY,12/3/17,Email
3395-1806-CVBI,11/15/17,Push
3528-8601-GXDK,10/27/17,Organic Search
3551-4008-CRJQ,11/20/17,Paid Social
3790-6082-LVOA,10/20/17,Direct Load
3846-4412-TJAS,11/2/17,Organic Search
3851-6671-RMFG,11/25/17,Organic Search
3995-1207-AEDQ,10/22/17,Direct Load
4001-1197-NZRM,12/7/17,Display
4074-8436-XJRU,10/21/17,Direct Load
4135-7860-IKSO,10/15/17,Paid Social
4357-8237-XHAQ,10/27/17,Organic Search
4376-5438-BKJD,10/23/17,Direct Load
4407-0647-TYXS,11/18/17,Email
4440-9599-RPGK,11/9/17,Email
4485-1239-ORLX,12/18/17,Direct Load
4597-0833-OELS,12/23/17,Email
4662-4014-VGYX,12/22/17,Direct Load
4765-8650-TWCM,10/20/17,Display
4832-2416-UUNS,11/23/17,Organic Search
5003-1801-MASX,12/18/17,Push
5187-7234-QBTJ,11/21/17,Paid Social
5250-5695-CNRT,11/12/17,Organic Search
5274-2765-WPHM,11/1/17,Direct Load
5346-8584-LAWW,12/11/17,Direct Load
5473-5221-ERJI,12/16/17,Email
5474-5510-HSSF,11/20/17,Direct Load
5582-6553-JZTE,12/12/17,Organic Search
5677-5161-EGCR,10/24/17,Direct Load
5742-2814-KHQG,10/14/17,Direct Load
5756-5842-LHOV,10/16/17,Email
5799-3836-LCLM,11/3/17,Direct Load
5824-6055-JCAS,12/14/17,Email
5912-4361-GZTA,10/29/17,Email
5915-3086-BSDR,12/14/17,Paid Social
5984-9541-HXSO,12/16/17,Direct Load
6069-3874-SMPM,12/5/17,Organic Search
6126-9243-PLYV,12/22/17,Organic Search
6294-8783-KXTD,11/25/17,Email
6408-2045-DITQ,12/13/17,Display
6487-9659-HLGR,12/21/17,Email
6651-8736-PUOK,11/15/17,Paid Social
6798-0858-DLSX,11/19/17,Direct Load
6800-2265-ZAOZ,12/18/17,Display
6840-6409-IXSK,11/21/17,Organic Search
6867-3242-ZUBE,11/11/17,Push
6967-5526-JPPQ,11/9/17,Email
7000-0002-ALOP,10/15/17,Organic Search
7029-8093-UFIQ,12/17/17,Organic Search
7048-0877-PSUT,11/14/17,Display
7095-7082-GYQN,10/19/17,Push
7266-0230-KRWG,12/16/17,Direct Load
7572-7351-UAOX,12/20/17,Email
7642-9601-XQNN,12/24/17,Direct Load
7713-1153-OTEI,11/11/17,Direct Load
7913-4863-TKKG,11/6/17,Email
8165-3972-NVTP,12/27/17,Direct Load
8363-7000-DRJE,11/16/17,Organic Search
8535-3635-UETU,11/28/17,Direct Load
8598-2130-KLXA,11/28/17,Organic Search
8640-6115-SJRV,11/20/17,Organic Search
8806-2450-PLXG,12/15/17,Direct Load
8816-5724-XJYX,11/8/17,Direct Load
8817-1070-MKWA,12/22/17,Direct Load
8873-0519-TZPS,11/7/17,Organic Search
8986-0616-ZWAE,10/16/17,Email
9285-3610-ECMK,10/30/17,Direct Load
9331-4146-LQSE,11/23/17,Direct Load
9490-1267-MENQ,12/3/17,Paid Social
9579-1481-GNKX,12/19/17,Organic Search
9710-4774-UUEW,11/15/17,Email
9826-5611-LCTC,11/26/17,Organic Search
9942-1719-JEQI,10/25/17,Email
0198-3158-QRIF,11/14/17,Push
0239-2359-NZOJ,12/25/17,Direct Load
0348-3673-YTVZ,12/5/17,Direct Load
0354-8797-TJAG,12/24/17,Email
0434-5787-HZDU,11/1/17,Organic Search
0464-6843-VJUC,11/28/17,Paid Social
0523-3842-XVXZ,11/3/17,Organic Search
0537-4566-CGEW,11/6/17,Display
0565-1191-UYVN,10/25/17,Organic Search
0622-2173-FNZX,11/16/17,Paid Social
0915-2009-MLFA,10/21/17,Email
1259-1401-WFDK,10/22/17,Organic Search
1335-0547-WNXR,10/25/17,Direct Load
1371-7694-EEBI,10/29/17,Email
1391-2562-EZCU,12/20/17,Direct Load
1445-3282-SHYG,12/16/17,Direct Load
1520-1809-DEHL,10/26/17,Organic Search
1583-8626-YTIM,11/29/17,Direct Load
1619-5447-ZFFR,11/19/17,Organic Search
1678-6608-QUTS,12/5/17,Organic Search
1734-3847-OGET,11/13/17,Direct Load
1757-7062-GPMO,10/20/17,Direct Load
1866-5133-YQKZ,12/3/17,Paid Social
1973-9035-WFVP,10/26/17,Email
1978-2528-LGYI,12/20/17,Direct Load
2135-7308-YOML,11/2/17,Paid Social
2199-5940-YBUK,12/20/17,Email
2227-1749-BNJK,11/15/17,Email
2303-4499-MTPF,10/17/17,Organic Search
2359-2262-UCCV,10/22/17,Direct Load
2487-8541-ZUEK,12/24/17,Display
2542-4968-QKBB,11/13/17,Organic Search
2555-0296-TCZR,10/13/17,Direct Load
2616-3154-MHIS,12/5/17,Organic Search
2834-1300-PSZD,11/16/17,Paid Social
2863-1796-WMDQ,11/18/17,Email
2922-0362-NMQX,11/16/17,Paid Social
3138-9615-XPVB,11/20/17,Display
3145-5529-RNDH,11/2/17,Direct Load
3158-5818-GQPG,10/17/17,Paid Social
3208-1992-NEPR,12/26/17,Organic Search
3226-5362-LYQL,10/29/17,Email
3252-7839-UONN,11/20/17,Push
3471-0876-WDZF,12/2/17,Push
3538-3592-EQCT,10/25/17,Email
3556-2480-JEZL,12/1/17,Paid Social
3637-8215-HEBJ,11/10/17,Organic Search
3975-9854-RHBB,10/24/17,Organic Search
4018-0369-LKHP,10/25/17,Paid Social
4055-6813-ZXLF,11/4/17,Organic Search
4190-3423-ZJGN,12/6/17,Organic Search
4211-8179-JXYQ,12/11/17,Email
4460-9309-WAUI,12/12/17,Organic Search
4681-3349-CSBT,12/22/17,Organic Search
4755-0594-RWYH,12/16/17,Email
4771-4217-TXKO,10/28/17,Organic Search
4911-4792-PPWP,12/24/17,Email
4952-4755-IWON,12/8/17,Organic Search
4973-5864-VTXV,11/1/17,Paid Social
5062-5482-GRAE,12/7/17,Email
5085-1859-WVPC,12/17/17,Organic Search
5157-2659-SUMS,11/11/17,Email
5201-1773-OCEG,11/5/17,Direct Load
5277-9161-RJRB,12/4/17,Email
5323-2618-VQZX,11/1/17,Paid Social
5331-5682-VNZN,11/26/17,Paid Social
5364-1210-GGOE,11/2/17,Organic Search
5588-8197-VDZJ,11/19/17,Organic Search
5745-7386-DAEU,11/20/17,Organic Search
5761-2256-PGWO,11/16/17,Organic Search
5781-8068-VOVE,12/8/17,Email
5958-0707-EJOI,12/8/17,Direct Load
6029-4089-DRHN,11/29/17,Organic Search
6194-6400-KRLG,12/5/17,Direct Load
6252-2860-GGHG,12/12/17,Email
6423-8638-RJZC,11/15/17,Paid Social
6441-2342-ADPH,12/6/17,Direct Load
6469-8552-HKPC,10/23/17,Display
6644-5871-ZCCR,12/22/17,Direct Load
6760-3784-NBJA,11/16/17,Paid Social
7009-2498-AGFF,10/30/17,Display
7323-0290-URZG,11/12/17,Organic Search
7415-1693-DORH,11/28/17,Email
7445-5215-FMFF,10/24/17,Email
7494-4418-CWZN,11/25/17,Email
7520-2496-AXEP,11/26/17,Paid Social
7537-6476-TNUP,12/7/17,Direct Load
7540-0297-MLYD,11/9/17,Email
7597-0060-LYGR,11/21/17,Organic Search
7634-8649-UNLZ,11/6/17,Display
7653-2098-TJFG,11/27/17,Organic Search
7708-9647-GKLD,12/10/17,Paid Social
7765-6782-MMIF,12/16/17,Display
7983-4898-AHEJ,11/11/17,Email
7993-0689-ZFAS,11/19/17,Push
8059-3970-LXCU,11/10/17,Organic Search
8101-0078-OXSJ,12/22/17,Organic Search
8223-9146-MHJM,11/21/17,Organic Search
8262-3701-SLJI,11/28/17,Display
8448-3456-NPNL,11/14/17,Display
8457-8571-OKDV,10/25/17,Organic Search
8514-8729-XENO,11/11/17,Organic Search
8711-6729-LEGK,10/21/17,Organic Search
8718-3598-IVLP,11/30/17,Direct Load
8733-3076-NYBZ,12/2/17,Push
8734-6124-QDCU,12/20/17,Email
8780-8080-HMRV,11/24/17,Organic Search
8915-7472-GFKX,10/19/17,Email
8944-9743-KZYG,11/2/17,Email
9280-7233-HDJW,10/27/17,Organic Search
9317-7311-IOTD,11/19/17,Email
9373-1875-HPDK,11/7/17,Direct Load
9405-2334-KVWR,11/22/17,Email
9454-5198-QKVX,12/4/17,Email
9477-3806-EDDE,11/19/17,Email
9513-1819-XTPL,11/2/17,Paid Social
9600-9588-XXEN,11/13/17,Direct Load
9651-3505-TSQL,11/5/17,Organic Search
9737-0004-GOFA,12/14/17,Organic Search
9909-9345-QXGS,11/3/17,Push
9942-1094-ECCS,12/18/17,Display
0050-6511-HEQP,11/6/17,Direct Load
0095-7444-WWFY,12/4/17,Organic Search
0132-7601-WAHL,12/1/17,Paid Social
0173-2154-YXYA,12/9/17,Paid Social
0276-4561-KNKB,10/27/17,Push
0340-8605-TPHA,10/24/17,Email
0382-3167-SGWT,11/15/17,Email
0637-5610-RDUZ,10/25/17,Direct Load
0661-9599-IXKK,12/1/17,Organic Search
0719-7471-PQGP,11/13/17,Organic Search
0814-8891-UZPO,10/18/17,Email
0843-9908-MANO,11/18/17,Direct Load
1044-1398-YQUZ,10/24/17,Organic Search
1082-7438-WPYU,12/22/17,Direct Load
1366-3067-JCHS,11/21/17,Organic Search
1389-9190-ZPUU,10/27/17,Paid Social
1647-8552-IMOL,11/25/17,Email
1715-4168-PWAR,11/13/17,Push
1751-2691-BMXI,12/4/17,Organic Search
1777-7866-TLLF,12/23/17,Direct Load
1801-0093-MMPX,12/1/17,Organic Search
1948-4712-UGUC,10/23/17,Paid Social
2239-8873-VOPS,12/7/17,Direct Load
2279-7410-NHGW,11/25/17,Organic Search
2483-9628-FWBF,12/2/17,Display
2507-6323-YGXG,11/19/17,Organic Search
2509-3865-AHCS,12/21/17,Email
2584-5166-IJBR,12/3/17,Paid Social
2586-1419-IVME,11/1/17,Direct Load
3003-7645-ZHDT,12/19/17,Organic Search
3362-6270-GYQH,11/10/17,Display
3471-2311-MPPJ,11/26/17,Direct Load
3488-4072-ITRB,11/18/17,Paid Social
3562-0377-FKTT,11/17/17,Organic Search
3605-1132-DWRU,11/25/17,Direct Load
3704-7003-PMEM,12/20/17,Paid Social
3711-0926-YDOD,12/19/17,Direct Load
3714-7807-NUDG,11/21/17,Email
3853-9569-KLKQ,10/17/17,Organic Search
3919-1289-KBTP,12/23/17,Organic Search
4161-8508-HIPT,11/4/17,Paid Social
4199-6199-NWQU,12/11/17,Organic Search
4260-4400-IEKZ,11/20/17,Organic Search
4268-7839-JSOD,10/30/17,Email
4270-5950-BHCC,10/25/17,Direct Load
4348-9535-YBCK,10/27/17,Email
4570-5664-IZVA,11/13/17,Direct Load
4606-6525-XPIQ,10/30/17,Direct Load
4627-1540-OWJV,10/20/17,Organic Search
4632-1067-BTKK,11/13/17,Organic Search
4918-0880-QUWP,11/21/17,Organic Search
5150-9437-JZSN,12/2/17,Direct Load
5234-0633-BGGK,11/2/17,Organic Search
5253-7739-KQYQ,11/15/17,Organic Search
5304-1093-VRDJ,11/15/17,Direct Load
5381-6598-MGVY,11/25/17,Organic Search
5628-0561-VSTJ,11/15/17,Direct Load
5771-9922-KVYH,11/4/17,Organic Search
5819-3240-AASJ,12/5/17,Direct Load
5843-0785-QPYO,12/4/17,Direct Load
6093-8781-ACSI,11/19/17,Email
6139-4785-KBCT,11/13/17,Paid Social
6175-1907-JVPX,12/22/17,Email
6652-0006-HVJJ,10/14/17,Direct Load
6802-6543-SRSN,11/26/17,Organic Search
7050-4546-TDMQ,11/14/17,Direct Load
7193-9422-LAMN,10/31/17,Organic Search
7233-5838-YAMR,11/27/17,Organic Search
7246-3860-SJPD,11/13/17,Organic Search
7262-2472-RVTL,10/14/17,Organic Search
7275-4627-NUZL,11/5/17,Direct Load
7316-6225-YZOK,12/5/17,Organic Search
7389-9047-CMKT,11/22/17,Organic Search
7512-0160-GCDM,12/19/17,Email
7650-9141-VPUT,11/2/17,Email
7710-6088-NMMU,12/6/17,Paid Social
7814-9679-LOSJ,12/5/17,Direct Load
7825-8343-HCHO,11/24/17,Direct Load
7920-4857-YTHZ,10/20/17,Organic Search
8014-6440-SVDI,10/31/17,Email
8098-0691-DXEM,11/19/17,Organic Search
8224-4050-SLVN,11/26/17,Direct Load
8227-3367-KZHV,11/29/17,Direct Load
8375-0346-LRCI,12/3/17,Organic Search
8601-7206-VXSP,10/27/17,Organic Search
8823-0684-KYFF,12/19/17,Organic Search
8856-1875-SBFG,10/18/17,Organic Search
8882-3449-RDOI,12/20/17,Direct Load
8934-3907-DBPD,11/5/17,Direct Load
8969-1128-JRIG,11/7/17,Direct Load
9036-5857-UTGI,10/18/17,Organic Search
9127-9752-JTKC,12/12/17,Organic Search
9217-8783-BQSK,12/19/17,Organic Search
9257-4689-OGLX,12/15/17,Direct Load
9364-2261-DLGJ,12/6/17,Display
9419-8878-DDLH,12/22/17,Email
9484-2589-VBIS,11/5/17,Direct Load
9528-4011-HETU,11/13/17,Direct Load
9552-8971-IFYX,11/18/17,Email
9687-9817-ASHJ,10/18/17,Paid Social
9706-3706-CVOQ,11/28/17,Email
9839-4456-LPZQ,12/28/17,Direct Load
9960-3756-EGXD,10/30/17,Email
0046-5080-LFPD,12/27/17,Email
0153-1619-BJZJ,11/10/17,Display
0177-5185-APDC,11/7/17,Direct Load
0204-1245-IVZF,12/2/17,Email
0234-6682-QUYY,12/7/17,Display
0539-7274-LKLA,10/26/17,Paid Social
0627-1513-GMZJ,12/19/17,Direct Load
0666-8899-QIFB,10/24/17,Organic Search
0813-9011-ESIL,11/4/17,Paid Social
0978-8579-YCOQ,12/16/17,Direct Load
1075-8582-EWZB,12/25/17,Organic Search
1092-4902-OPTK,11/5/17,Email
1346-8059-XAEQ,11/14/17,Email
1516-8595-NGFQ,11/20/17,Organic Search
1554-8287-LGVU,11/4/17,Paid Social
1567-7423-CRQZ,11/1/17,Organic Search
1580-7476-QXRW,10/25/17,Organic Search
1642-3562-UTGL,11/21/17,Paid Social
1886-2316-ZNPF,11/13/17,Email
1899-0522-HCSX,12/5/17,Organic Search
1899-3721-RNWR,11/20/17,Organic Search
2070-3865-MULC,11/5/17,Direct Load
2169-1889-JHSR,11/7/17,Email
2450-6728-WPCK,11/14/17,Organic Search
2465-5886-VWBP,10/24/17,Organic Search
2751-4387-MSEF,11/9/17,Organic Search
3041-5455-JPDF,11/5/17,Direct Load
3083-9613-LJSS,11/14/17,Direct Load
3096-5957-CAMU,12/27/17,Paid Social
3149-4011-ELBD,11/20/17,Organic Search
3156-1447-WVKM,10/27/17,Organic Search
3282-9786-YIMS,10/22/17,Email
3308-5446-EQSD,11/20/17,Organic Search
3472-9255-DIYC,11/11/17,Push
3620-5312-NYVN,11/5/17,Direct Load
3682-5445-KWMN,10/30/17,Organic Search
3780-9159-MRYR,11/27/17,Display
3924-1508-QVFO,12/16/17,Direct Load
3951-6260-YKGI,12/3/17,Direct Load
4022-0898-EEDH,12/22/17,Email
4133-9191-CDZU,11/21/17,Organic Search
4239-4122-BKIZ,11/19/17,Paid Social
4359-7363-QXMG,10/19/17,Push
4553-9820-WPOK,11/15/17,Organic Search
4838-5992-ENFI,12/13/17,Direct Load
4841-2302-AWQN,11/10/17,Paid Social
4859-6150-JYER,12/1/17,Direct Load
4889-7741-DZVC,11/20/17,Organic Search
5057-8144-TGWV,11/10/17,Organic Search
5158-7846-UCDO,11/13/17,Email
5321-4926-DXWY,11/28/17,Direct Load
5339-4723-YUKZ,12/20/17,Email
5451-9845-UYIT,11/6/17,Email
5495-3935-QCHP,11/17/17,Push
5559-3844-CNCT,11/26/17,Email
5718-9723-IJGA,11/2/17,Direct Load
5772-2403-TLZZ,11/5/17,Direct Load
6124-8844-USHQ,10/28/17,Direct Load
6201-3768-KVOY,10/27/17,Email
6218-5156-GVWC,12/20/17,Direct Load
6240-1488-VLTF,12/9/17,Email
6299-2392-IKEC,11/11/17,Organic Search
6303-8943-ZSIB,12/4/17,Paid Social
6320-0387-REBK,11/25/17,Direct Load
6503-0042-ACXT,11/12/17,Organic Search
6643-1428-DAKT,11/17/17,Direct Load
6646-3734-QOMD,11/17/17,Direct Load
6757-8679-FXUD,12/28/17,Direct Load
6901-4976-BIWY,11/14/17,Organic Search
6992-2911-PDKI,10/31/17,Email
7071-1332-RYSU,11/15/17,Email
7081-3492-FBAZ,12/14/17,Email
7129-1773-BWMB,11/3/17,Email
7168-4209-JLYW,10/21/17,Paid Social
7211-6961-NQUY,12/14/17,Display
7215-0999-TLNB,12/4/17,Email
7306-0429-ELVB,11/14/17,Direct Load
7462-8952-BVOF,11/29/17,Email
7481-9642-EQON,12/11/17,Direct Load
7482-8692-LTPQ,11/10/17,Organic Search
7564-8305-FAQR,10/23/17,Display
